D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_34_435.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_34_435.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_34_435.jpg, 0, 0.7868589, 0, 1.342866
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_34_534.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_34_534.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_34_534.jpg, 0, 1, 0, 2.440157
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_34_636.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_34_636.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_34_636.jpg, 0, 1, 0, 3.608264
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_34_740.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_34_740.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_34_740.jpg, 0, 1, 0, 4.779635
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_34_841.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_34_841.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_34_841.jpg, 0, 1, 0, 5.937786
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_34_942.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_34_942.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_34_942.jpg, 0, 1, 0, 7.084755
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_35_043.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_35_043.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_35_043.jpg, 0, 1, 0, 8.220597
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_35_145.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_35_145.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_35_145.jpg, 0, 1, 0, 9.345397
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_35_246.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_35_246.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_35_246.jpg, 0, 1, 0, 10.45916
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_35_347.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_35_347.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_35_347.jpg, 0, 1, 0, 11.61814
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_35_448.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_35_448.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_35_448.jpg, 0, 1, 0, 12.83774
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_35_550.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_35_550.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_35_550.jpg, 0, 1, 0, 13.88193
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_35_650.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_35_650.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_35_650.jpg, -0.1244313, 1, 0, 15.11999
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_35_751.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_35_751.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_35_751.jpg, -0.420785, 1, 0, 15.89225
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_35_853.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_35_853.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_35_853.jpg, -0.4225391, 1, 0, 17.03764
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_35_957.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_35_957.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_35_957.jpg, -0.1228284, 1, 0, 17.88562
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_36_057.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_36_057.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_36_057.jpg, -0.0588442, 1, 0, 19.0605
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_36_158.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_36_158.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_36_158.jpg, -0.3616986, 1, 0, 19.91176
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_36_258.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_36_258.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_36_258.jpg, -0.6357596, 1, 0, 20.83519
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_36_359.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_36_359.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_36_359.jpg, -0.3388702, 1, 0, 21.75412
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_36_460.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_36_460.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_36_460.jpg, -0.03316158, 1, 0, 22.79049
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_36_561.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_36_561.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_36_561.jpg, -0.1384848, 1, 0, 23.73101
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_36_664.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_36_664.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_36_664.jpg, -0.2873702, 1, 0, 24.6601
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_36_767.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_36_767.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_36_767.jpg, 0, 1, 0, 25.80782
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_36_869.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_36_869.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_36_869.jpg, 0, 1, 0, 26.7527
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_36_972.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_36_972.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_36_972.jpg, 0, 1, 0, 27.69139
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_37_074.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_37_074.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_37_074.jpg, 0, 1, 0, 28.62108
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_37_174.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_37_174.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_37_174.jpg, -0.2816187, 1, 0, 29.50175
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_37_277.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_37_277.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_37_277.jpg, -0.2545802, 1, 0, 30.18574
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_37_377.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_37_377.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_37_377.jpg, 0, 1, 0, 30.18745
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_37_478.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_37_478.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_37_478.jpg, 0, 1, 0, 30.1899
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_37_581.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_37_581.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_37_581.jpg, -0.1693935, 1, 0, 30.1853
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_37_682.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_37_682.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_37_682.jpg, -0.2445429, 1, 0, 30.18552
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_37_784.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_37_784.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_37_784.jpg, 0, 1, 0, 30.18818
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_37_887.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_37_887.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_37_887.jpg, 0, 1, 0, 30.19034
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_37_988.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_37_988.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_37_988.jpg, 0, 1, 0, 30.19018
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_38_091.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_38_091.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_38_091.jpg, -0.1822492, 1, 0, 30.18149
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_38_193.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_38_193.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_38_193.jpg, -0.4778424, 1, 0, 30.14577
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_38_294.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_38_294.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_38_294.jpg, -0.1967645, 1, 0, 30.19196
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_38_397.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_38_397.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_38_397.jpg, 0, 1, 0, 30.18843
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_38_499.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_38_499.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_38_499.jpg, 0, 1, 0, 30.19
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_38_602.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_38_602.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_38_602.jpg, 0, 1, 0, 30.19067
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_38_704.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_38_704.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_38_704.jpg, -0.2798802, 1, 0, 30.17271
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_38_806.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_38_806.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_38_806.jpg, 0, 1, 0, 30.18937
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_38_909.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_38_909.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_38_909.jpg, 0, 1, 0, 30.19022
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_39_011.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_39_011.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_39_011.jpg, 0, 1, 0, 30.19033
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_39_111.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_39_111.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_39_111.jpg, 0, 1, 0, 30.19031
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_39_214.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_39_214.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_39_214.jpg, 0, 1, 0, 30.19034
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_39_316.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_39_316.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_39_316.jpg, -0.2863686, 1, 0, 30.1704
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_39_418.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_39_418.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_39_418.jpg, -0.2730675, 1, 0, 30.18541
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_39_519.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_39_519.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_39_519.jpg, 0, 1, 0, 30.18773
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_39_620.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_39_620.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_39_620.jpg, 0, 1, 0, 30.19019
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_39_721.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_39_721.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_39_721.jpg, 0, 1, 0, 30.19028
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_39_823.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_39_823.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_39_823.jpg, 0, 1, 0, 30.1898
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_39_924.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_39_924.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_39_924.jpg, 0, 1, 0, 30.19031
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_40_026.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_40_026.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_40_026.jpg, -0.01897876, 1, 0, 30.1902
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_40_128.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_40_128.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_40_128.jpg, -0.3235717, 1, 0, 30.16503
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_40_229.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_40_229.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_40_229.jpg, -0.02169026, 1, 0, 30.19005
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_40_329.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_40_329.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_40_329.jpg, 0, 1, 0, 30.18997
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_40_431.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_40_431.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_40_431.jpg, 0, 1, 0, 30.19029
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_40_534.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_40_534.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_40_534.jpg, 0, 1, 0, 30.19036
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_40_636.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_40_636.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_40_636.jpg, 0, 1, 0, 30.19032
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_40_738.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_40_738.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_40_738.jpg, -0.2688882, 1, 0, 30.17276
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_40_841.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_40_841.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_40_841.jpg, -0.03988183, 1, 0, 30.19067
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_40_943.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_40_943.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_40_943.jpg, 0, 1, 0, 30.19005
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_41_046.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_41_046.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_41_046.jpg, 0, 1, 0, 30.1903
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_41_148.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_41_148.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_41_148.jpg, 0, 1, 0, 30.19031
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_41_251.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_41_251.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_41_251.jpg, 0, 1, 0, 30.19027
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_41_351.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_41_351.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_41_351.jpg, -0.1387598, 1, 0, 30.18506
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_41_454.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_41_454.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_41_454.jpg, -0.2172222, 1, 0, 30.18465
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_41_554.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_41_554.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_41_554.jpg, 0, 1, 0, 30.18895
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_41_655.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_41_655.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_41_655.jpg, 0, 1, 0, 30.19016
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_41_757.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_41_757.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_41_757.jpg, 0, 1, 0, 30.1903
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_41_860.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_41_860.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_41_860.jpg, -0.2686614, 1, 0, 30.17351
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_41_961.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_41_961.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_41_961.jpg, -0.293367, 1, 0, 30.18376
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_42_062.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_42_062.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_42_062.jpg, 0, 1, 0, 30.18814
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_42_164.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_42_164.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_42_164.jpg, 0, 1, 0, 30.18987
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_42_263.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_42_263.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_42_263.jpg, 0, 1, 0, 30.19027
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_42_366.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_42_366.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_42_366.jpg, 0, 1, 0, 30.19054
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_42_467.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_42_467.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_42_467.jpg, 0, 1, 0, 30.19028
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_42_569.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_42_569.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_42_569.jpg, 0, 1, 0, 30.1897
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_42_672.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_42_672.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_42_672.jpg, 0, 1, 0, 30.19029
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_42_774.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_42_774.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_42_774.jpg, 0, 1, 0, 30.1903
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_42_876.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_42_876.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_42_876.jpg, 0, 1, 0, 30.19028
D:\SelfDrivingCar\IMG\center_2019_06_15_13_15_42_977.jpg, D:\SelfDrivingCar\IMG\left_2019_06_15_13_15_42_977.jpg, D:\SelfDrivingCar\IMG\right_2019_06_15_13_15_42_977.jpg, -0.2924424, 1, 0, 30.16967
